config_name,model,cell,task,repetition,trajectory_path,report_path,exit_status,evaluation_status,evaluation_error,resolved_present,resolved,model_responses,tool_calls,submission_present,category,origin,measurement_status,measurable,outcome,tokens,api_calls,wall_seconds
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-171,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-171/opshin_opshin-171.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-171/report.json,Submitted,completed,,True,True,66,65,True,solved,agent,measurable,True,1,1004232,65,219.06
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-171,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-171/opshin_opshin-171.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-171/report.json,Submitted,completed,,True,False,1,0,False,no_action,agent,measurable,True,0,1810,0,43.57
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-176,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-176/opshin_opshin-176.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-176/report.json,Submitted,completed,,True,True,23,22,True,solved,agent,measurable,True,1,169071,22,95.11
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-176,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-176/opshin_opshin-176.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-176/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,235465,25,141.23
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-178,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-178/opshin_opshin-178.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-178/report.json,Submitted,completed,,True,False,2,1,False,empty_patch,agent,measurable,True,0,7059,0,50.48
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-178,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-178/opshin_opshin-178.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-178/report.json,Submitted,completed,,True,False,47,46,True,failed_patch,agent,measurable,True,0,787566,45,223.27
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-238,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-238/opshin_opshin-238.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-238/report.json,Submitted,completed,,True,False,4,3,True,failed_patch,agent,measurable,True,0,43102,3,132.19
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-238,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-238/opshin_opshin-238.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-238/report.json,Submitted,completed,,True,False,1,0,False,no_action,agent,measurable,True,0,1865,0,38.64
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-28,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-28/opshin_opshin-28.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-28/report.json,Submitted,completed,,True,False,4,3,False,empty_patch,agent,measurable,True,0,9443,0,49.79
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-28,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-28/opshin_opshin-28.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-28/report.json,Submitted,completed,,True,True,27,26,True,solved,agent,measurable,True,1,140988,26,95.6
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-340,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-340/opshin_opshin-340.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-340/report.json,Submitted,completed,,True,False,121,120,True,failed_patch,agent,measurable,True,0,2866157,120,352.66
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-340,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-340/opshin_opshin-340.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-340/report.json,Submitted,completed,,True,False,89,88,True,failed_patch,agent,measurable,True,0,1717509,88,257.16
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-387,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-387/opshin_opshin-387.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-387/report.json,Submitted,completed,,True,True,46,45,True,solved,agent,measurable,True,1,1441377,45,545.97
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-387,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-387/opshin_opshin-387.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-387/report.json,Submitted,completed,,True,True,36,35,True,solved,agent,measurable,True,1,645999,35,174.86
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-389,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-389/opshin_opshin-389.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-389/report.json,Submitted,completed,,True,False,87,86,True,failed_patch,agent,measurable,True,0,4528716,86,499.11
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-389,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-389/opshin_opshin-389.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-389/report.json,ExecutionFailed,completed,,True,False,213,53,False,timeout,agent,measurable,True,0,10903302,213,700.06
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-545,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-545/opshin_opshin-545.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-545/report.json,Submitted,completed,,True,False,10,9,False,empty_patch,agent,measurable,True,0,74496,7,71.49
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-545,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-545/opshin_opshin-545.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-545/report.json,Submitted,completed,,True,False,9,8,False,empty_patch,agent,measurable,True,0,69193,7,72.01
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-97,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-97/opshin_opshin-97.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/opshin_opshin-97/report.json,Submitted,completed,,True,False,31,30,True,failed_patch,agent,measurable,True,0,212433,30,186.76
main-run-glm,glm-4.5-air-t0,curated_k0d,opshin_opshin-97,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-97/opshin_opshin-97.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/opshin_opshin-97/report.json,Submitted,completed,,True,False,65,64,True,failed_patch,agent,measurable,True,0,1009036,64,364.55
main-run-glm,glm-4.5-air-t0,curated_k0d,pdm-project_pdm-2019,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/pdm-project_pdm-2019/pdm-project_pdm-2019.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/pdm-project_pdm-2019/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,408012,23,194.94
main-run-glm,glm-4.5-air-t0,curated_k0d,pdm-project_pdm-2019,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/pdm-project_pdm-2019/pdm-project_pdm-2019.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/pdm-project_pdm-2019/report.json,Submitted,completed,,True,True,42,41,True,solved,agent,measurable,True,1,776011,41,228.31
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1359,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1359/qodo-ai_pr-agent-1359.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1359/report.json,Submitted,completed,,True,False,2,1,False,empty_patch,agent,measurable,True,0,5724,0,78.58
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1359,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1359/qodo-ai_pr-agent-1359.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1359/report.json,Submitted,completed,,True,False,2,1,False,empty_patch,agent,measurable,True,0,5838,0,91.69
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1406,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1406/qodo-ai_pr-agent-1406.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1406/report.json,Submitted,completed,,True,False,2,1,False,empty_patch,agent,measurable,True,0,6327,0,76.02
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1406,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1406/qodo-ai_pr-agent-1406.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1406/report.json,Submitted,completed,,True,True,11,10,True,solved,agent,measurable,True,1,95977,10,123.09
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1407,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1407/qodo-ai_pr-agent-1407.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1407/report.json,Submitted,completed,,True,True,13,12,True,solved,agent,measurable,True,1,166042,11,143.23
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1407,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1407/qodo-ai_pr-agent-1407.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1407/report.json,Submitted,completed,,True,False,1,0,False,no_action,agent,measurable,True,0,2954,0,78.33
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1412,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1412/qodo-ai_pr-agent-1412.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1412/report.json,Submitted,completed,,True,True,17,16,True,solved,agent,measurable,True,1,268038,16,137.34
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1412,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1412/qodo-ai_pr-agent-1412.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1412/report.json,Submitted,completed,,True,True,39,38,True,solved,agent,measurable,True,1,806088,36,235.17
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1839,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1839/qodo-ai_pr-agent-1839.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1839/report.json,Submitted,completed,,True,False,3,2,False,empty_patch,agent,measurable,True,0,9507,0,90.29
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1839,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1839/qodo-ai_pr-agent-1839.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1839/report.json,Submitted,completed,,True,False,2,1,False,empty_patch,agent,measurable,True,0,5780,0,88.78
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1851,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1851/qodo-ai_pr-agent-1851.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-1851/report.json,Submitted,completed,,True,True,14,13,True,solved,agent,measurable,True,1,135734,13,135.54
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-1851,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1851/qodo-ai_pr-agent-1851.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-1851/report.json,Submitted,completed,,True,True,10,9,True,solved,agent,measurable,True,1,87528,9,140.46
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-2018,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-2018/qodo-ai_pr-agent-2018.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/qodo-ai_pr-agent-2018/report.json,Submitted,completed,,True,False,3,2,False,empty_patch,agent,measurable,True,0,10560,0,89.86
main-run-glm,glm-4.5-air-t0,curated_k0d,qodo-ai_pr-agent-2018,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-2018/qodo-ai_pr-agent-2018.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/qodo-ai_pr-agent-2018/report.json,Submitted,completed,,True,False,1,0,False,no_action,agent,measurable,True,0,3183,0,78.21
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-11351,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-11351/tinygrad_tinygrad-11351.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-11351/report.json,Submitted,completed,,True,False,1,0,False,no_action,agent,measurable,True,0,1395,0,129.36
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-11351,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-11351/tinygrad_tinygrad-11351.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-11351/report.json,Submitted,completed,,True,False,1,0,False,no_action,agent,measurable,True,0,1396,0,124.25
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-11840,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-11840/tinygrad_tinygrad-11840.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-11840/report.json,Submitted,completed,,True,True,11,10,True,solved,agent,measurable,True,1,214235,10,243.4
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-11840,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-11840/tinygrad_tinygrad-11840.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-11840/report.json,Submitted,completed,,True,True,11,10,True,solved,agent,measurable,True,1,214235,8,238.84
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-11916,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-11916/tinygrad_tinygrad-11916.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-11916/report.json,Submitted,completed,,True,False,56,55,True,failed_patch,agent,measurable,True,0,2086102,55,483.57
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-11916,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-11916/tinygrad_tinygrad-11916.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-11916/report.json,Submitted,completed,,True,True,29,28,True,solved,agent,measurable,True,1,796122,28,369.7
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-13541,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-13541/tinygrad_tinygrad-13541.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-13541/report.json,Submitted,completed,,True,True,19,18,True,solved,agent,measurable,True,1,406566,18,349.18
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-13541,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-13541/tinygrad_tinygrad-13541.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-13541/report.json,Submitted,completed,,True,True,17,16,True,solved,agent,measurable,True,1,402898,15,310.25
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-13610,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-13610/tinygrad_tinygrad-13610.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-13610/report.json,Submitted,completed,,True,True,15,14,True,solved,agent,measurable,True,1,89810,11,314.87
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-13610,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-13610/tinygrad_tinygrad-13610.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/tinygrad_tinygrad-13610/report.json,Submitted,completed,,True,True,27,26,True,solved,agent,measurable,True,1,311443,23,371.89
main-run-glm,glm-4.5-air-t0,curated_k0d,tinygrad_tinygrad-13760,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-13760/tinygrad_tinygrad-13760.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k0d/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/tinygrad_tinygrad-13760/report.json,Submitted,completed,,True,False,5,4,False,empty_patch,agent,measurable,True,0,9535,0,205.93
